,Product Title, Category Label,title_len_chars,title_len_words,has_digit,has_upper_acronym,longest_word_len
8888,intel core i57640x 4 00ghz lga 20666mb cache tray cpu,CPUs,53,10,1,0,7
8889,intel core i57640x 4 00ghz lga 20666mb cache tray cpu,CPUs,53,10,1,0,7
8890,intel xeon processor e5 2658 v4 35m cache 2.30 ghz 35mb smart cache,CPUs,67,13,1,0,9
8891,intel xeon e5 2658v4 2.3 ghz 14 core 28 threads 35 mb cache fclga2011 v3 socket oem,CPUs,83,17,1,0,9
8892,intel xeon processor e5 2658 v4 35m cache 2.30 ghz 35mb,CPUs,55,11,1,0,9
8893,intel pentium g4560 3.5 ghz 2 cores 4 threads 3 mb cache lga1151 socket oem,CPUs,75,15,1,0,7
8894,intel pentium g4560 dual core 2 core 3.50 ghz processor,CPUs,55,10,1,0,9
8895,intel pentium g4560 dual core 2 core 3.50 ghz processor,CPUs,55,10,1,0,9
8896,amd a6 9500 3.5 ghz 2 cores 1 mb cache socket am4,CPUs,49,12,1,0,6
8897,amd a6 9500 dual core 2 core 3.50 ghz processor socket am4,CPUs,58,12,1,0,9
8898,amd a6 9500 dual core 2 core 3.50 ghz processor socket am4,CPUs,58,12,1,0,9
8899,intel xeon e3 1275v6 3.8 ghz 4 cores 8 threads 8 mb cache lga1151 socket oem,CPUs,76,16,1,0,7
8900,intel xeon e3 1275 v6 quad core 4 core 3.80 ghz processor,CPUs,57,12,1,0,9
8901,amd a6 7470k 3.7 ghz 2 cores 2 threads 1 mb cache socket fm2 oem,CPUs,64,15,1,0,7
8902,amd a6 7470k dual core 2 core 3.70 ghz processor socket fm2,CPUs,59,12,1,0,9
8903,amd a6 7470k dual core 2 core 3.70 ghz processor socket fm2,CPUs,59,12,1,0,9
8904,amd athlon x2 370k 4 ghz 2 cores 1 mb cache socket fm2 box,CPUs,58,14,1,0,6
8905,amd athlon x2 370k dual core 2 core 4 ghz processor,CPUs,51,11,1,0,9
8906,amd athlon x2 370k dual core 2 core 4 ghz processor,CPUs,51,11,1,0,9
8907,amd a10 9700 3.5 ghz 4 cores 2 mb cache socket am4,CPUs,50,12,1,0,6
8908,amd a10 9700 quad core 4 core 3.50 ghz processor socket am4,CPUs,59,12,1,0,9
8909,amd a10 9700 quad core 4 core 3.50 ghz processor socket am4,CPUs,59,12,1,0,9
8910,amd a8 9600 3.1 ghz 4 cores 2 mb cache socket am4,CPUs,49,12,1,0,6
8911,amd a8 9600 quad core 4 core 3.10 ghz processor socket am4,CPUs,58,12,1,0,9
8912,amd a8 9600 quad core 4 core 3.10 ghz processor socket am4,CPUs,58,12,1,0,9
8913,intel xeon processor e7 4809 v4 20m cache 2.10 ghz 20mb smart cache,CPUs,67,13,1,0,9
8914,intel xeon e74809v42 10ghz fclga201120mb cache,CPUs,46,6,1,0,13
8915,intel xeon e7 4809v4 2.1 ghz 8 core 16 threads 20 mb cache speicher lga2011 socket oem cm8066902027604,CPUs,102,18,1,0,15
8916,intel celeron g3930t 2.7 ghz 2 cores 2 threads 2 mb cache lga1151 socket oem,CPUs,76,15,1,0,7
8917,intel celeron g3930t 2 70ghz lga11512mb cache tray cpu,CPUs,54,9,1,0,10
8918,intel celeron g3930t dual core 2 core 2.70 ghz processor,CPUs,56,10,1,0,9
8919,intel xeon processor e7 4850 v4 40m cache 2.10 ghz 40mb smart cache,CPUs,67,13,1,0,9
8920,intel xeon e7 4850v4 2.1 ghz 16 core 32 threads 40 mb cache lga2011 socket oem,CPUs,78,16,1,0,7
8921,intel xeon e7 4850v4 2.1 ghz 16 kern 32 threads 40 mb cache speicher lga2011 socket oem cm8066902026904,CPUs,103,18,1,0,15
8922,intel pentium g4600t 3 ghz 2 cores 4 threads 3 mb cache lga1151 socket oem,CPUs,74,15,1,0,7
8923,intel pentium processor g4600t 3m cache 3.00ghz cpu 3ghz 3moprocessor 3.00ghz intel pentium g 3ghz lga 1151 14nm socket h4 pc g4600t,CPUs,132,22,1,0,12
8924,intel pentium g4600t dual core 2 core 3 ghz processor,CPUs,53,10,1,0,9
8925,intel core i3 7300t 3.5 ghz 2 cores 4 threads 4 mb cache lga1151 socket oem,CPUs,75,16,1,0,7
8926,intel core i3 i3 7300t dual core 2 core 3.50 ghz processor,CPUs,58,12,1,0,9
8927,intel core i3 7100t 3.4 ghz 2 cores 4 threads 3 mb cache lga1151 socket oem,CPUs,75,16,1,0,7
8928,intel core i3 i3 7100t dual core 2 core 3.40 ghz processor,CPUs,58,12,1,0,9
8929,intel core i3 i3 7100t dual core 2 core 3.40 ghz processor,CPUs,58,12,1,0,9
8930,intel pentium g4600 3.6 ghz 2 cores 4 threads 3 mb cache lga1151 socket oem,CPUs,75,15,1,0,7
8931,intel pentium g4600 dual core 2 core 3.60 ghz processor,CPUs,55,10,1,0,9
8932,intel pentium g4600 dual core 2 core 3.60 ghz processor,CPUs,55,10,1,0,9
8933,intel core i3 7100 processor 3m cache 3.90 ghz 3.9ghz 3mb smart cache,CPUs,69,13,1,0,9
8934,intel core i3 i3 7100 dual core 2 core 3.90 ghz processor,CPUs,57,12,1,0,9
8935,intel core i3 7100 3 9 ghz skt 1151 kaby lake mb dual hyper threading tdp cm8067703014612,CPUs,89,17,1,0,15
8936,intel celeron g3930 2.9 ghz 2 cores 2 threads 2 mb cache lga1151 socket oem,CPUs,75,15,1,0,7
8937,intel celeron g3930 2 90ghz lga1151 2mb cache tray cpu,CPUs,54,10,1,0,7
8938,intel celeron g3930 dual core 2 core 2.90 ghz processor,CPUs,55,10,1,0,9
8939,intel pentium g4620 3.7 ghz 2 cores 4 threads 3 mb cache lga1151 socket oem,CPUs,75,15,1,0,7
8940,intel pentium g46203.7ghz 3mb,CPUs,29,4,1,0,11
8941,intel pentium g4620 dual core 2 core 3.70 ghz processor,CPUs,55,10,1,0,9
8942,intel pentium g4560t 2.9 ghz 2 cores 4 threads 3 mb cache lga1151 socket oem,CPUs,76,15,1,0,7
8943,intel pentium processor g4560t 3m cache 2.90 ghz 2.9 ghz 3mo processor processors 2.90 ghz intel pentium g 2.9 ghz lga 1151 socket h4 pc 14 nm 8 gt/s,CPUs,149,29,1,0,10
8944,intel pentium g4560t dual core 2 core 2.90 ghz processor,CPUs,56,10,1,0,9
8945,intel core i3 7300 4 ghz 2 cores 4 threads 4 mb cache lga1151 socket oem,CPUs,72,16,1,0,7
8946,intel core i3 i3 7300 dual core 2 core 4 ghz processor,CPUs,54,12,1,0,9
8947,intel core i3 i3 7300 dual core 2 core 4 ghz processor,CPUs,54,12,1,0,9
8948,intel core i5 7400t 2.4 ghz 4 cores 4 threads 6 mb cache lga1151 socket oem,CPUs,75,16,1,0,7
8949,intel core i5 i5 7400t quad core 4 core 2.40 ghz processor,CPUs,58,12,1,0,9
8950,intel core i5 7600t 2.8 ghz 4 cores 4 threads 6 mb cache lga1151 socket oem,CPUs,75,16,1,0,7
8951,intel core i5 i5 7600t quad core 4 core 2.80 ghz processor,CPUs,58,12,1,0,9
8952,xeone5 1650 3.6 ghz,CPUs,19,4,1,0,6
8953,intel xeon 1650v43.50ghz lga2011315mb cache,CPUs,43,5,1,0,13
8954,intel xeon 1650v43.50ghz lga2011315mb cache,CPUs,43,5,1,0,13
8955,intel xeon e5 1650v4 3.6 ghz 6 core 12 threads 15 mb cache speicher fclga2011 v3 socket oem cm8066002044306,CPUs,107,19,1,0,15
8956,intel xeon e5 4650v4 2.2 ghz 14 core 28 threads 35 mb cache fclga2011 v3 socket oem,CPUs,83,17,1,0,9
8957,intel xeon e5 4650 v4 tetradeca core 14 core 2.20 ghz processor,CPUs,63,12,1,0,9
8958,intel xeon e5 4669v4 2.2 ghz 22 core 44 threads 55 mb cache fclga2011 v3 socket oem,CPUs,83,17,1,0,9
8959,intel xeon e5 4669 v4 docosa core 22 core 2.20 ghz processor,CPUs,60,12,1,0,9
8960,intel core i7 6900k 3.2 ghz 8 core 16 threads 20 mb cache lga2011 v3 socket oem,CPUs,79,17,1,0,7
8961,intel core i7 i7 6900k octa core 8 core 3.20 ghz processor,CPUs,58,12,1,0,9
8962,intel core i5 6500te 2.3 ghz 4 cores 4 threads 6 mb cache lga1151 socket oem,CPUs,76,16,1,0,7
8963,intel core i5 6500te 2.3 ghz 4 cores 4 threads 6 mb cache lga1151 socket oem,CPUs,76,16,1,0,7
8964,intel core i5 i5 6500te quad core 4 core 2.30 ghz processor,CPUs,59,12,1,0,9
8965,intel celeron g3900 2.8 ghz 2 cores 2 threads 2 mb cache lga1151 socket oem,CPUs,75,15,1,0,7
8966,intel celeron g3900 processor 2.80 ghz lga1151 2 mb cache tray,CPUs,62,11,1,0,9
8967,intel celeron g3900 2.8 ghz 2 cores 2 threads 2 mb cache lga1151 socket oem,CPUs,75,15,1,0,7
8968,intel xeon e5 2683v4 2.1 ghz 16 core 32 threads 40 mb cache lga2011 v3 socket oem,CPUs,81,17,1,0,7
8969,intel xeon e5 2683v4 2.1 ghz 16 kern 32 threads 40 mb cache speicher lga2011 v3 socket oem cm8066002023604,CPUs,106,19,1,0,15
8970,intel xeon e5 2683 v4 hexadeca core 16 core 2.10 ghz processor,CPUs,62,12,1,0,9
8971,intel celeron g3920 2.9 ghz 2 cores 2 threads 2 mb cache lga1151 socket oem,CPUs,75,15,1,0,7
8972,intel celeron g3900 dual core 2 core 2.80 ghz processor,CPUs,55,10,1,0,9
8973,intel celeron g3900 dual core 2 core 2.80 ghz processor,CPUs,55,10,1,0,9
8974,amd a8 x4 7650k cpu with quiet cooler fm2 3.3ghz quad core 95w 4,CPUs,64,14,1,0,6
8975,amd a8 7670k quad core 4 core 3.60 ghz processor socket fm2 retail pack,CPUs,71,14,1,0,9
8976,amd ad765kxbjasbx apu a8 7650k black edition sbx quiet cooler 3.30 ghz quad core cpu,CPUs,84,15,1,0,13
8977,amd ad765kxbjasbx apu a8 7650k black edition sbx quiet cooler 3.30 ghz quad core cpu,CPUs,84,15,1,0,13
8978,amd a series a8 7650k 3.3ghz 4mb l2 box processor,CPUs,49,10,1,0,9
8979,amd a8 7650k 3.3ghz socket fm2 4mb l2 cache retail boxed,CPUs,56,11,1,0,6
8980,amd a8 7650k quad core processor socket fm2 3.30 ghz,CPUs,52,10,1,0,9
8981,intel xeon e3 1240v5 3.5 ghz 4 cores 8 threads 8 mb cache lga1151 socket box,CPUs,76,16,1,0,7
8982,intel xeon e3 1240 3.5 ghz 4 kerne 8 threads 8 mb cache speicher lga1151 socket box bx80662e31240v5,CPUs,99,18,1,0,15
8983,intel xeon e3 1240v5 processor 3.5 ghz box 8 mb smart cache,CPUs,59,12,1,0,9
8984,intel xeon processor e3 1230 v5 8m cache 3.40 ghz 3.4ghz,CPUs,56,11,1,0,9
8985,intel xeon processor e3 1230 v5 8m cache 3.40 ghz 3.4ghz 8mb smart cache,CPUs,72,14,1,0,9
8986,intel xeon processor e3 1230 v5 8m cache 3.40 ghz 3.4ghz,CPUs,56,11,1,0,9
8987,intel xeon e3 1280v5 3.7 ghz 4 cores 8 threads 8 mb cache lga1151 socket oem,CPUs,76,16,1,0,7
8988,intel xeon e3 1280 v5 quad core 4 core 3.70 ghz processor,CPUs,57,12,1,0,9
8989,intel core i7 6700t 2.8 ghz 4 cores 8 threads 8 mb cache lga1151 socket oem,CPUs,75,16,1,0,7
8990,intel core i7 i7 6700t quad core 4 core 2.80 ghz processor,CPUs,58,12,1,0,9
8991,intel pentium g4400 3.3 ghz 2 cores 2 threads 3 mb cache lga1151 socket oem,CPUs,75,15,1,0,7
8992,intel pentium g4400/lga11513mb cache tray,CPUs,41,5,1,0,16
8993,intel pentium g4400 dual core 2 core 3.30 ghz processor,CPUs,55,10,1,0,9
8994,intel xeon e3 1285lv4 3.4 ghz 4 cores 8 threads 6 mb cache lga1150 socket oem,CPUs,77,16,1,0,7
8995,intel xeon e3 1285l v4 quad core 4 core 3.40 ghz processor,CPUs,58,12,1,0,9
8996,intel xeon e3 1285v4 3.5 ghz 4 cores 8 threads 6 mb cache lga1150 socket oem,CPUs,76,16,1,0,7
8997,intel xeon e3 1285 v4 quad core 4 core 3.50 ghz processor,CPUs,57,12,1,0,9
8998,intel xeon e5 4610v3 1.7 ghz processor,CPUs,38,7,1,0,9
8999,intel xeon processor e5 4610 v3 25m cache 1.70 ghz 1.7ghz 25mb l3,CPUs,65,13,1,0,9
9000,intel xeon e5 4610v3 1.7 ghz 10 core 20 threads 25 mb cache lga2011 socket oem,CPUs,78,16,1,0,7
9001,intel xeon e5 2608lv3 2 ghz processor,CPUs,37,7,1,0,9
9002,intel xeon e5 2608lv3 2 ghz 6 core 12 threads 15 mb cache lga2011 v3 socket oem,CPUs,79,17,1,0,7
9003,intel xeon e5 2608l v3 hexa core 6 core 2 ghz processor,CPUs,55,12,1,0,9
9004,intel xeon e5 4620v3 2 ghz processor,CPUs,36,7,1,0,9
9005,intel xeon processor e5 4620 v3 25m cache 2.00 ghz 2ghz 25mb l3,CPUs,63,13,1,0,9
9006,intel xeon e5 4620v3 2 ghz 10 core 20 threads 25 mb cache lga2011 socket oem,CPUs,76,16,1,0,7
9007,intel xeon e7 4820v3 1.9 ghz processor,CPUs,38,7,1,0,9
9008,intel xeon processor e7 4820 v3 25m cache 1.90 ghz 1.9ghz 25mb last level cache,CPUs,79,15,1,0,9
9009,intel xeon e7 4820v3 1.9 ghz 10 core 20 threads 25 mb cache lga2011 socket oem,CPUs,78,16,1,0,7
9010,intel xeon e7 4809v3 2 ghz processor,CPUs,36,7,1,0,9
9011,intel xeon processor e7 4809 v3 20m cache 2.00 ghz 2ghz 20mb last level cache,CPUs,77,15,1,0,9
9012,intel xeon e7 4809v3 2 ghz 8 core 16 threads 20 mb cache lga2011 socket oem,CPUs,75,16,1,0,7
9013,intel xeon e5 2680v3 2.5 ghz 12 core 24 threads 30 mb cache lga2011 v3 socket oem,CPUs,81,17,1,0,7
9014,intel xeon e5 2680 v3 dodeca core 12 core 2.50 ghz processor,CPUs,60,12,1,0,9
9015,intel xeon processor e5 2620 v3 15m cache 2.40 ghz 2.4ghz,CPUs,57,11,1,0,9
9016,intel xeon e5 2620 2.4 ghz 6 core 12 threads 15 mb cache speicher lga2011 v3 socket oem cm8064401831400,CPUs,103,19,1,0,15
9017,intel xeon processor e5 2620 v3 15m cache 2.40 ghz 2.4ghz 15mb l3,CPUs,65,13,1,0,9
9018,intel xeon e5 1620v3 3.5 ghz 4 cores 8 threads 10 mb cache lga2011 v3 socket oem,CPUs,80,17,1,0,7
9019,intel xeon e5 1620 v3 quad core 4 core 3.50 ghz processor,CPUs,57,12,1,0,9
9020,intel xeon processor e5 2630 v3 20m cache 2.40 ghz 2.4ghz,CPUs,57,11,1,0,9
9021,intel xeon e5 2630v3 2.4 ghz 8 core 16 threads 20 mb cache lga2011 v3 socket oem,CPUs,80,17,1,0,7
9022,intel xeon e5 2630 2.4 ghz 8 core 16 threads 20 mb cache speicher lga2011 v3 socket cm8064401831000,CPUs,99,18,1,0,15
9023,intel xeon processor e5 2695 v3 35m cache 2.30 ghz 2.3ghz,CPUs,57,11,1,0,9
9024,intel xeon processor e5 2695 v3 35m cache 2.30 ghz 2.3ghz 35mb l3,CPUs,65,13,1,0,9
9025,intel xeon e5 2695v3 2.3 ghz 14 core 28 threads 35 mb cache lga2011 v3 socket oem,CPUs,81,17,1,0,7
9026,intel xeon e5 1650v3 3.5 ghz 6 core 12 threads 15 mb cache lga2011 v3 socket oem,CPUs,80,17,1,0,7
9027,intel xeon e5 1650 v3 hexa core 6 core 3.50 ghz processor,CPUs,57,12,1,0,9
9028,intel xeon e5 2637v3 3.5 ghz 4 cores 8 threads 15 mb cache lga2011 v3 socket oem,CPUs,80,17,1,0,7
9029,intel xeon e5 2637 v3 quad core 4 core 3.50 ghz processor,CPUs,57,12,1,0,9
9030,xeon e5 2697v3 2.60ghz,CPUs,22,4,1,0,7
9031,intel xeon e5 2697v3 2.6 ghz 14 core 28 threads 35 mb cache lga2011 v3 socket box,CPUs,81,17,1,0,7
9032,intel xeon e5 1650v3 3.5 ghz 6 core 12 threads 15 mb cache lga2011 v3 socket box,CPUs,80,17,1,0,7
9033,intel xeon e5 1650v3 3.5 ghz 6 core 12 threads 15 mb cache lga2011 v3 socket box,CPUs,80,17,1,0,7
9034,intel xeon e5 1650 v3 hexa core 6 core 3.50 ghz processor,CPUs,57,12,1,0,9
9035,intel xeon e5 2680v3 processor 2.5 ghz 30 mb smart cache,CPUs,56,11,1,0,9
9036,intel xeon cache e5 2680v3 2.5 ghz lga2011 30mb box,CPUs,51,10,1,0,7
9037,intel xeon e5 2680v3 2.5 ghz 12 core 24 threads 30 mb cache lga2011 v3 socket box,CPUs,81,17,1,0,7
9038,intel xeon e5 2630lv3 1.8 ghz 8 core 16 threads 20 mb cache lga2011 v3 socket oem,CPUs,81,17,1,0,7
9039,intel xeon e5 2630l v3 octa core 8 core 1.80 ghz processor,CPUs,58,12,1,0,9
9040,intel xeon e5 1680v3 3.2 ghz 8 core 16 threads 20 mb cache lga2011 v3 socket oem,CPUs,80,17,1,0,7
9041,intel xeon e5 1680 v3 octa core 8 core 3.20 ghz processor,CPUs,57,12,1,0,9
9042,intel xeon e5 2687wv3 3.1 ghz 10 core 20 threads 25 mb cache lga2011 v3 socket box,CPUs,82,17,1,0,7
9043,intel xeon e5 2687wv3 3.1 ghz 10 core 20 threads 25 mb cache lga2011 v3 socket box,CPUs,82,17,1,0,7
9044,intel xeon e5 2640v3 2.6 ghz 8 core 16 threads 20 mb cache lga2011 v3 socket box,CPUs,80,17,1,0,7
9045,intel xeon cpu prozessor e5 2640 2 6 ghz skt 2011 20 mb box set 8 core bx80644e52640v3,CPUs,86,18,1,0,15
9046,intel pentium g3460 3.5 ghz 2 cores 2 threads 3 mb cache lga1150 socket oem,CPUs,75,15,1,0,7
9047,intel pentium g3460 dual core 2 core 3.50 ghz processor,CPUs,55,10,1,0,9
9048,intel pentium g3460 dual core 2 core 3.50 ghz processor,CPUs,55,10,1,0,9
9049,intel core i3 4160 processor 3.6 ghz box 3 mb smart cache,CPUs,57,12,1,0,9
9050,intel core i3 4160 3.60ghz socket 1150 3mb l3 cache retail boxed processor bx80646i34160,CPUs,88,14,1,0,13
9051,intel core intel core i3 4160 processor 3m cache 3.60 ghz 4th g,CPUs,63,13,1,0,9
9052,intel core i5 4460 3.2 ghz 4 cores 4 threads 6 mb cache lga1150 socket oem,CPUs,74,16,1,0,7
9053,intel core i5 i5 4460 quad core 4 core 3.20 ghz processor,CPUs,57,12,1,0,9
9054,intel core i5 i5 4460 quad core 4 core 3.20 ghz processor,CPUs,57,12,1,0,9
9055,intel core i5 4690k 3.5 ghz 4 cores 4 threads 6 mb cache lga1150 socket oem,CPUs,75,16,1,0,7
9056,intel core i5 i5 4690k quad core 4 core 3.50 ghz processor,CPUs,58,12,1,0,9
9057,intel xeon e3 1240lv3 2 ghz 4 cores 8 threads 8 mb cache lga1150 socket oem,CPUs,75,16,1,0,7
9058,intel xeon e3 1240l v3 quad core 4 core 2 ghz processor,CPUs,55,12,1,0,9
9059,intel core i7 4790s 3.2 ghz 4 cores 8 threads 8 mb cache lga1150 socket oem,CPUs,75,16,1,0,7
9060,intel core i7 4790 s cpu prozessor 3.2 ghz 4 kerne lga1150 socket haswell cm8064601561014,CPUs,89,15,1,0,15
9061,intel core i5 4460s 2.9 ghz 4 cores 4 threads 6 mb cache lga1150 socket oem,CPUs,75,16,1,0,7
9062,intel core i5 i5 4460s quad core 4 core 2.90 ghz processor,CPUs,58,12,1,0,9
9063,intel core i5 i5 4460s quad core 4 core 2.90 ghz processor,CPUs,58,12,1,0,9
9064,intel core i5 4690s 3.2 ghz 4 cores 4 threads 6 mb cache lga1150 socket oem,CPUs,75,16,1,0,7
9065,intel core i5 i5 4690s quad core 4 core 3.20 ghz processor,CPUs,58,12,1,0,9
9066,intel xeon e3 1281v3 3.7 ghz 4 cores 8 threads 8 mb cache lga1150 socket ram 32 gb oem,CPUs,86,19,1,0,7
9067,intel xeon e3 1281 v3 quad core 4 core 3.70 ghz processor,CPUs,57,12,1,0,9
9068,intel core i5 4460t 1.9 ghz 4 cores 4 threads 6 mb cache lga1150 socket oem,CPUs,75,16,1,0,7
9069,intel core i5 i5 4460t quad core 4 core 1.90 ghz processor,CPUs,58,12,1,0,9
9070,intel core i5 i5 4460t quad core 4 core 1.90 ghz processor,CPUs,58,12,1,0,9
9071,intel core i5 4590s 3 ghz 4 cores 4 threads 6 mb cache lga1150 socket oem,CPUs,73,16,1,0,7
9072,intel core i5 i5 4590s quad core 4 core 3 ghz processor,CPUs,55,12,1,0,9
9073,intel xeon e3 1275lv3 2.7 ghz 4 cores 8 threads 8 mb cache lga1150 socket oem,CPUs,77,16,1,0,7
9074,intel xeon e3 1275l v3 quad core 4 core 2.70 ghz processor,CPUs,58,12,1,0,9
9075,intel xeon e3 1271v3 3.6 ghz 4 cores 8 threads 8 mb cache lga1150 socket oem,CPUs,76,16,1,0,7
9076,intel xeon e3 1271 v3 quad core 4 core 3.60 ghz processor,CPUs,57,12,1,0,9
9077,intel xeon e3 1231v3 3.4 ghz 4 cores 8 threads 8 mb cache lga1150 socket oem,CPUs,76,16,1,0,7
9078,intel xeon e3 1231 v3 quad core 4 core 3.40 ghz processor,CPUs,57,12,1,0,9
9079,intel core i7 4790t 2.7 ghz 4 cores 8 threads 8 mb cache lga1150 socket oem,CPUs,75,16,1,0,7
9080,intel core i7 i7 4790t quad core 4 core 2.70 ghz processor,CPUs,58,12,1,0,9
9081,intel core i3 4350t 3.1 ghz 2 cores 4 threads 4 mb cache lga1150 socket oem,CPUs,75,16,1,0,7
9082,intel core i3 i3 4350t dual core 2 core 3.10 ghz processor,CPUs,58,12,1,0,9
9083,intel core i3 i3 4350t dual core 2 core 3.10 ghz processor,CPUs,58,12,1,0,9
9084,open box intel core i5 i5 4210m dual core 2 core 2.60 ghz processor socket pga 946oem pack,CPUs,90,18,1,0,9
9085,intel core i5 4210m mobile 2.6 ghz 2 cores 4 threads 3 mb cache pga946 socket oem,CPUs,81,17,1,0,7
9086,intel core i5 i5 4210m dual core 2 core 2.60 ghz processor,CPUs,58,12,1,0,9
9087,intel core i7 4710mq mobile 2.5 ghz 4 cores 8 threads 6 mb cache pga946 socket oem,CPUs,82,17,1,0,7
9088,intel core i7 i7 4710mq quad core 4 core 2.50 ghz processor,CPUs,59,12,1,0,9
9089,intel xeon e5 1603 2.8 ghz 4 cores 4 threads 10 mb cache lga2011 socket oem,CPUs,75,16,1,0,7
9090,intel xeon e5 1603 quad core 4 core 2.80 ghz processor,CPUs,54,11,1,0,9
9091,intel xeon e5 4627v2 3.3 ghz 8 core 8 threads 16 mb cache lga2011 socket oem,CPUs,76,16,1,0,7
9092,intel xeon e5 4627 v2 octa core 8 core 3.30 ghz processor,CPUs,57,12,1,0,9
9093,intel xeon e5 4650v2 2.4 ghz 10 core 20 threads 25 mb cache lga2011 socket oem,CPUs,78,16,1,0,7
9094,intel xeon e5 4650 v2 deca core 10 core 2.40 ghz processor,CPUs,58,12,1,0,9
9095,intel xeon e5 4603v2 2.2 ghz 4 cores 8 threads 10 mb cache lga2011 socket oem,CPUs,77,16,1,0,7
9096,intel xeon e5 4603 v2 quad core 4 core 2.20 ghz processor,CPUs,57,12,1,0,9
9097,20m intel xeon processor e5 26582.10ghz 8.0gt/s qpi cpu 2.1ghz 20mo smart cacheintel xeon processor 2.10ghz 8.0gt/s intel qpi family e52.1ghz lga 2011socket r server/workstation 32nm e5 2658,CPUs,190,28,1,0,18
9098,intel xeon e5 2658 cpu prozessor 2.1 ghz 8 core 16 threads 20 mb cache speicher lga2011 socket oem cm8062101042805,CPUs,114,20,1,0,15
9099,intel xeon processor e5 2658 20m 2.10 ghz 8.0 gt/s qpi 2.1ghz 20mb smart cache,CPUs,78,15,1,0,9
9100,intel xeon e5 4607v2 2.6 ghz 6 core 12 threads 15 mb cache lga2011 socket oem,CPUs,77,16,1,0,7
9101,intel xeon e5 4607 v2 hexa core 6 core 2.60 ghz processor,CPUs,57,12,1,0,9
9102,intel xeon e5 4657lv2 2.4 ghz 12 core 24 threads 30 mb cache lga2011 socket oem,CPUs,79,16,1,0,7
9103,intel xeon e5 4657l v2 dodeca core 12 core 2.40 ghz processor,CPUs,61,12,1,0,9
9104,intel xeon 2.6 ghz 8 core 16 threads 20 mb cache lga2011 socket oem,CPUs,67,14,1,0,7
9105,intel xeon e5 4620 v2 octa core 8 core 2.60 ghz processor,CPUs,57,12,1,0,9
9106,intel xeon e5 4640v2 2.2 ghz 10 core 20 threads 20 mb cache lga2011 socket oem,CPUs,78,16,1,0,7
9107,intel xeon e5 4640 v2 deca core 10 core 2.20 ghz processor,CPUs,58,12,1,0,9
9108,intel xeon e7 4890v2 2.8 ghz 15 core 30 threads 37.5 mb cache lga2011 socket oem,CPUs,80,16,1,0,7
9109,intel xeon e7 4890 v2 pentadeca core 15 core 2.80 ghz processor,CPUs,63,12,1,0,9
9110,intel pentium g3320te 2.3 ghz 2 cores 2 threads 3 mb cache lga1150 socket ram 32 gb oem,CPUs,87,18,1,0,7
9111,intel pentium g3320te dual core 2 core 2.30 ghz processor,CPUs,57,10,1,0,9
9112,intel pentium g3320te dual core 2 core 2.30 ghz processor,CPUs,57,10,1,0,9
9114,intel core i5 i5 4570te dual core 2 core 2.70 ghz processor,CPUs,59,12,1,0,9
9115,intel celeron g1820 2.7 ghz 2 cores 2 threads 2 mb cache lga1150 socket oem,CPUs,75,15,1,0,7
9116,intel celeron g1820 dual core 2 core 2.70 ghz processor,CPUs,55,10,1,0,9
9117,intel celeron g1820 dual core 2 core 2.70 ghz processor,CPUs,55,10,1,0,9
9118,intel xeon e7 4850 2 ghz 10 core 20 threads 24 mb cache lga1567 socket oem,CPUs,74,16,1,0,7
9119,intel xeon e7 4850 deca core 10 core 2 ghz processor,CPUs,52,11,1,0,9
9120,intel core i3 4100m mobile 2.5 ghz 2 cores 4 threads 3 mb cache oem,CPUs,67,15,1,0,7
9121,intel core i3 i3 4100m dual core 2 core 2.50 ghz processor,CPUs,58,12,1,0,9
9122,intel xeon e3 1225v3 3.2 ghz 4 cores 4 threads 8 mb cache lga1150 socket oem,CPUs,76,16,1,0,7
9123,intel xeon e3 1225 v3 quad core 4 core 3.20 ghz processor,CPUs,57,12,1,0,9
9124,intel xeon e3 1220lv3 1.1 ghz 2 cores 4 threads 4 mb cache lga1150 socket oem,CPUs,77,16,1,0,7
9125,intel xeon e3 1220l v3 dual core 2 core 1.10 ghz processor,CPUs,58,12,1,0,9
9126,intel xeon e3 1220l v3 dual core 2 core 1.10 ghz processor,CPUs,58,12,1,0,9
9127,intel pentium 3550m mobile 2.3 ghz 2 cores 2 threads 2 mb cache pga946 socket oem,CPUs,81,16,1,0,7
9128,intel pentium 3550m dual core 2 core 2.30 ghz processor,CPUs,55,10,1,0,9
9129,intel pentium 3550m dual core 2 core 2.30 ghz processor,CPUs,55,10,1,0,9
9130,intel xeon e5 2697v2 2.7 ghz 12 core 24 threads 30 mb cache lga2011 socket oem,CPUs,78,16,1,0,7
9131,intel xeon e5 2697 v2 dodeca core 12 core 2.70 ghz processor,CPUs,60,12,1,0,9
9132,intel core i3 3250 3.5 ghz 2 cores 4 threads 3 mb cache lga1155 socket oem,CPUs,74,16,1,0,7
9133,intel core i3 i3 3250 dual core 2 core 3.50 ghz processor,CPUs,57,12,1,0,9
9135,intel pentium g2030t 2.6 ghz 2 cores 2 threads 3 mb cache lga1155 socket oem,CPUs,76,15,1,0,7
9136,intel pentium g2120t dual core 2 core 2.70 ghz processor,CPUs,56,10,1,0,9
9137,intel pentium g2120t dual core 2 core 2.70 ghz processor,CPUs,56,10,1,0,9
